platform_id,timestamp,queue_length,queue_length_type,train_id
113_1_1,24960,7,Before Onboard,1_1_13
113_1_1,24960,0,After Onboard,1_1_13
105_1_0,24960,0,When Arrival,1_0_17
119_1_1,24960,0,Before Onboard,1_1_15
119_1_1,24960,0,After Onboard,1_1_15
204_2_0,24960,9,Before Onboard,2_0_15
204_2_0,24960,0,After Onboard,2_0_15
918_4_1,24960,21,Before Onboard,4_1_11
918_4_1,24960,0,After Onboard,4_1_11
110_1_0,24960,1,Before Onboard,1_0_15
110_1_0,24960,0,After Onboard,1_0_15
208_3_0,24990,5,Before Onboard,3_0_14
208_3_0,24990,0,After Onboard,3_0_14
116_1_1,24990,6,Before Onboard,1_1_14
116_1_1,24990,0,After Onboard,1_1_14
113_2_1,24990,5,When Arrival,2_1_14
108_1_0,24990,6,When Arrival,1_0_16
103_1_0,24990,0,When Arrival,1_0_18
316_3_1,24990,0,When Arrival,3_1_12
213_2_0,24990,0,When Arrival,2_0_12
310_3_1,24990,0,When Arrival,3_1_10
105_1_0,25020,8,Before Onboard,1_0_17
105_1_0,25020,0,After Onboard,1_0_17
922_4_1,25020,3,Before Onboard,4_1_12
922_4_1,25020,0,After Onboard,4_1_12
105_3_1,25020,0,Before Onboard,3_1_7
105_3_1,25020,0,After Onboard,3_1_7
925_4_1,25020,0,When Arrival,4_1_13
111_1_0,25020,0,When Arrival,1_0_15
210_2_0,25020,0,When Arrival,2_0_13
216_2_0,25020,0,When Arrival,2_0_11
305_3_0,25020,22,Before Onboard,3_0_15
305_3_0,25020,0,After Onboard,3_0_15
926_4_0,25020,0,When Arrival,4_0_9
329_3_0,25020,5,Before Onboard,3_0_7
329_3_0,25020,0,After Onboard,3_0_7
918_4_0,25020,2,Before Onboard,4_0_11
918_4_0,25020,0,After Onboard,4_0_11
325_3_1,25020,0,When Arrival,3_1_15
122_1_0,25020,4,Before Onboard,1_0_11
122_1_0,25020,0,After Onboard,1_0_11
204_2_1,25020,1,Before Onboard,2_1_11
204_2_1,25020,0,After Onboard,2_1_11
116_3_1,25020,4,When Arrival,3_1_11
103_1_0,25050,8,Before Onboard,1_0_18
103_1_0,25050,0,After Onboard,1_0_18
321_3_0,25050,0,When Arrival,3_0_10
213_2_0,25050,5,Before Onboard,2_0_12
213_2_0,25050,0,After Onboard,2_0_12
113_2_1,25050,5,Before Onboard,2_1_14
113_2_1,25050,0,After Onboard,2_1_14
108_1_0,25050,14,Before Onboard,1_0_16
108_1_0,25050,0,After Onboard,1_0_16
219_2_0,25050,0,When Arrival,2_0_10
202_2_1,25050,0,When Arrival,2_1_10
125_1_0,25050,0,When Arrival,1_0_10
316_3_1,25050,13,Before Onboard,3_1_12
316_3_1,25050,0,After Onboard,3_1_12
303_3_1,25050,0,When Arrival,3_1_8
310_3_1,25050,3,Before Onboard,3_1_10
310_3_1,25050,0,After Onboard,3_1_10
925_4_1,25080,8,Before Onboard,4_1_13
925_4_1,25080,0,After Onboard,4_1_13
101_1_1,25080,0,When Arrival,1_1_9
210_2_0,25080,10,Before Onboard,2_0_13
210_2_0,25080,0,After Onboard,2_0_13
111_1_0,25080,13,Before Onboard,1_0_15
111_1_0,25080,0,After Onboard,1_0_15
216_2_0,25080,9,Before Onboard,2_0_11
216_2_0,25080,0,After Onboard,2_0_11
928_4_1,25080,14,Before Onboard,4_1_14
928_4_1,25080,0,After Onboard,4_1_14
926_4_0,25080,5,Before Onboard,4_0_9
926_4_0,25080,0,After Onboard,4_0_9
101_1_0,25080,13,Before Onboard,1_0_19
101_1_0,25080,0,After Onboard,1_0_19
325_3_1,25080,14,Before Onboard,3_1_15
325_3_1,25080,0,After Onboard,3_1_15
919_4_0,25080,0,When Arrival,4_0_11
128_1_0,25080,0,When Arrival,1_0_9
108_4_1,25080,13,When Arrival,4_1_11
128_1_1,25080,15,Before Onboard,1_1_19
128_1_1,25080,0,After Onboard,1_1_19
116_3_1,25080,8,Before Onboard,3_1_11
116_3_1,25080,0,After Onboard,3_1_11
921_4_1,25080,0,When Arrival,4_1_12
909_4_0,25080,10,Before Onboard,4_0_14
909_4_0,25080,0,After Onboard,4_0_14
206_2_1,25110,0,When Arrival,2_1_12
125_1_0,25110,16,Before Onboard,1_0_10
125_1_0,25110,0,After Onboard,1_0_10
125_1_1,25110,0,When Arrival,1_1_18
219_2_0,25110,22,Before Onboard,2_0_10
219_2_0,25110,0,After Onboard,2_0_10
321_3_0,25110,8,Before Onboard,3_0_10
321_3_0,25110,0,After Onboard,3_0_10
208_2_0,25110,0,When Arrival,2_0_14
303_3_1,25110,7,Before Onboard,3_1_8
303_3_1,25110,0,After Onboard,3_1_8
202_2_1,25110,9,Before Onboard,2_1_10
202_2_1,25110,0,After Onboard,2_1_10
214_2_1,25140,0,When Arrival,2_1_15
921_4_1,25140,15,Before Onboard,4_1_12
921_4_1,25140,0,After Onboard,4_1_12
101_1_1,25140,3,Before Onboard,1_1_9
101_1_1,25140,0,After Onboard,1_1_9
913_4_1,25140,0,When Arrival,4_1_10
919_4_0,25140,18,Before Onboard,4_0_11
919_4_0,25140,0,After Onboard,4_0_11
111_1_1,25140,0,When Arrival,1_1_13
128_1_0,25140,3,Before Onboard,1_0_9
128_1_0,25140,0,After Onboard,1_0_9
108_4_1,25140,19,Before Onboard,4_1_11
108_4_1,25140,0,After Onboard,4_1_11
103_1_1,25170,0,When Arrival,1_1_10
214_2_0,25170,0,When Arrival,2_0_12
208_2_0,25170,7,Before Onboard,2_0_14
208_2_0,25170,0,After Onboard,2_0_14
108_1_1,25170,10,When Arrival,1_1_12
125_1_1,25170,0,Before Onboard,1_1_18
125_1_1,25170,0,After Onboard,1_1_18
321_3_1,25170,0,When Arrival,3_1_14
303_3_0,25170,0,When Arrival,3_0_16
206_2_1,25170,9,Before Onboard,2_1_12
206_2_1,25170,0,After Onboard,2_1_12
122_1_1,25200,0,When Arrival,1_1_17
111_1_1,25200,2,Before Onboard,1_1_13
111_1_1,25200,0,After Onboard,1_1_13
206_2_0,25200,0,When Arrival,2_0_15
913_4_1,25200,18,Before Onboard,4_1_10
913_4_1,25200,0,After Onboard,4_1_10
208_2_1,25200,15,When Arrival,2_1_13
325_3_0,25200,0,When Arrival,3_0_9
305_4_1,25200,7,When Arrival,4_1_11
305_4_0,25200,11,When Arrival,4_0_12
214_2_1,25200,13,Before Onboard,2_1_15
214_2_1,25200,0,After Onboard,2_1_15
105_1_1,25200,0,When Arrival,1_1_11
116_3_0,25200,5,When Arrival,3_0_13
116_1_0,25230,10,When Arrival,1_0_14
316_3_0,25230,0,When Arrival,3_0_12
108_1_1,25230,22,Before Onboard,1_1_12
108_1_1,25230,0,After Onboard,1_1_12
310_3_0,25230,0,When Arrival,3_0_14
103_1_1,25230,13,Before Onboard,1_1_10
103_1_1,25230,0,After Onboard,1_1_10
321_3_1,25230,15,Before Onboard,3_1_14
321_3_1,25230,0,After Onboard,3_1_14
303_3_0,25230,12,Before Onboard,3_0_16
303_3_0,25230,0,After Onboard,3_0_16
214_2_0,25230,3,Before Onboard,2_0_12
214_2_0,25230,0,After Onboard,2_0_12
110_1_1,25260,0,When Arrival,1_1_13
206_2_0,25260,21,Before Onboard,2_0_15
206_2_0,25260,0,After Onboard,2_0_15
325_3_0,25260,21,Before Onboard,3_0_9
325_3_0,25260,0,After Onboard,3_0_9
105_1_1,25260,14,Before Onboard,1_1_11
105_1_1,25260,0,After Onboard,1_1_11
113_1_0,25260,13,When Arrival,1_0_15
305_3_1,25260,4,When Arrival,3_1_9
202_2_0,25260,17,Before Onboard,2_0_17
202_2_0,25260,0,After Onboard,2_0_17
122_1_1,25260,17,Before Onboard,1_1_17
122_1_1,25260,0,After Onboard,1_1_17
305_4_1,25260,30,Before Onboard,4_1_11
305_4_1,25260,0,After Onboard,4_1_11
913_4_0,25260,0,When Arrival,4_0_13
208_2_1,25260,37,Before Onboard,2_1_13
208_2_1,25260,0,After Onboard,2_1_13
219_2_1,25260,16,Before Onboard,2_1_17
219_2_1,25260,0,After Onboard,2_1_17
329_3_1,25260,18,Before Onboard,3_1_17
329_3_1,25260,0,After Onboard,3_1_17
305_4_0,25260,23,Before Onboard,4_0_12
305_4_0,25260,0,After Onboard,4_0_12
116_3_0,25260,46,Before Onboard,3_0_13
116_3_0,25260,0,After Onboard,3_0_13
105_3_0,25260,2,Before Onboard,3_0_17
105_3_0,25260,0,After Onboard,3_0_17
119_1_0,25260,0,When Arrival,1_0_13
316_3_0,25290,27,Before Onboard,3_0_12
316_3_0,25290,0,After Onboard,3_0_12
113_1_1,25290,23,When Arrival,1_1_14
116_1_0,25290,15,Before Onboard,1_0_14
116_1_0,25290,0,After Onboard,1_0_14
310_3_0,25290,31,Before Onboard,3_0_14
310_3_0,25290,0,After Onboard,3_0_14
210_2_1,25290,0,When Arrival,2_1_14
208_3_1,25290,9,When Arrival,3_1_10
216_2_1,25290,0,When Arrival,2_1_16
119_1_1,25290,0,When Arrival,1_1_16
110_1_0,25290,0,When Arrival,1_0_16
110_1_1,25320,47,Before Onboard,1_1_13
110_1_1,25320,0,After Onboard,1_1_13
116_1_1,25320,20,When Arrival,1_1_15
909_4_1,25320,0,When Arrival,4_1_9
921_4_0,25320,0,When Arrival,4_0_11
113_1_0,25320,43,Before Onboard,1_0_15
113_1_0,25320,0,After Onboard,1_0_15
928_4_0,25320,0,When Arrival,4_0_9
113_2_0,25320,15,When Arrival,2_0_13
919_4_1,25320,0,When Arrival,4_1_12
213_2_1,25320,0,When Arrival,2_1_15
108_4_0,25320,26,When Arrival,4_0_12
913_4_0,25320,35,Before Onboard,4_0_13
913_4_0,25320,3,After Onboard,4_0_13
305_3_1,25320,17,Before Onboard,3_1_9
305_3_1,25320,0,After Onboard,3_1_9
119_1_0,25320,45,Before Onboard,1_0_13
119_1_0,25320,0,After Onboard,1_0_13
119_1_1,25350,7,Before Onboard,1_1_16
119_1_1,25350,0,After Onboard,1_1_16
113_1_1,25350,32,Before Onboard,1_1_14
113_1_1,25350,0,After Onboard,1_1_14
105_1_0,25350,0,When Arrival,1_0_18
204_2_0,25350,0,When Arrival,2_0_16
208_3_1,25350,30,Before Onboard,3_1_10
208_3_1,25350,0,After Onboard,3_1_10
216_2_1,25350,39,Before Onboard,2_1_16
216_2_1,25350,0,After Onboard,2_1_16
122_1_0,25350,0,When Arrival,1_0_12
210_2_1,25350,53,Before Onboard,2_1_14
210_2_1,25350,0,After Onboard,2_1_14
110_1_0,25350,10,Before Onboard,1_0_16
110_1_0,25350,0,After Onboard,1_0_16
116_1_1,25380,38,Before Onboard,1_1_15
116_1_1,25380,0,After Onboard,1_1_15
113_2_0,25380,23,Before Onboard,2_0_13
113_2_0,25380,0,After Onboard,2_0_13
926_4_1,25380,0,When Arrival,4_1_14
213_2_1,25380,51,Before Onboard,2_1_15
213_2_1,25380,0,After Onboard,2_1_15
928_4_0,25380,43,Before Onboard,4_0_9
928_4_0,25380,0,After Onboard,4_0_9
208_3_0,25380,3,When Arrival,3_0_15
921_4_0,25380,30,Before Onboard,4_0_11
921_4_0,25380,0,After Onboard,4_0_11
909_4_1,25380,53,Before Onboard,4_1_9
909_4_1,25380,0,After Onboard,4_1_9
919_4_1,25380,52,Before Onboard,4_1_12
919_4_1,25380,0,After Onboard,4_1_12
108_1_0,25380,36,When Arrival,1_0_17
108_4_0,25380,78,Before Onboard,4_0_12
108_4_0,25380,0,After Onboard,4_0_12
103_1_0,25380,0,When Arrival,1_0_19
925_4_0,25380,0,When Arrival,4_0_10
204_2_0,25410,68,Before Onboard,2_0_16
204_2_0,25410,0,After Onboard,2_0_16
105_3_1,25410,0,When Arrival,3_1_8
305_3_0,25410,13,When Arrival,3_0_16
329_3_0,25410,0,When Arrival,3_0_8
204_2_1,25410,0,When Arrival,2_1_12
105_1_0,25410,39,Before Onboard,1_0_18
105_1_0,25410,0,After Onboard,1_0_18
111_1_0,25410,0,When Arrival,1_0_16
122_1_0,25410,41,Before Onboard,1_0_12
122_1_0,25410,0,After Onboard,1_0_12
125_1_0,25440,0,When Arrival,1_0_11
208_3_0,25440,18,Before Onboard,3_0_15
208_3_0,25440,0,After Onboard,3_0_15
926_4_1,25440,66,Before Onboard,4_1_14
926_4_1,25440,0,After Onboard,4_1_14
310_3_1,25440,0,When Arrival,3_1_11
103_1_0,25440,52,Before Onboard,1_0_19
103_1_0,25440,0,After Onboard,1_0_19
922_4_0,25440,0,When Arrival,4_0_11
213_2_0,25440,0,When Arrival,2_0_13
925_4_0,25440,73,Before Onboard,4_0_10
925_4_0,25440,0,After Onboard,4_0_10
113_2_1,25440,1,When Arrival,2_1_15
108_1_0,25440,47,Before Onboard,1_0_17
108_1_0,25440,0,After Onboard,1_0_17
316_3_1,25440,0,When Arrival,3_1_13
918_4_1,25440,0,When Arrival,4_1_12
216_2_0,25470,0,When Arrival,2_0_12
101_1_1,25470,0,When Arrival,1_1_10
128_1_1,25470,72,Before Onboard,1_1_20
128_1_1,25470,0,After Onboard,1_1_20
105_3_1,25470,15,Before Onboard,3_1_8
105_3_1,25470,0,After Onboard,3_1_8
116_3_1,25470,5,When Arrival,3_1_12
111_1_0,25470,34,Before Onboard,1_0_16
111_1_0,25470,0,After Onboard,1_0_16
204_2_1,25470,15,Before Onboard,2_1_12
204_2_1,25470,0,After Onboard,2_1_12
329_3_0,25470,56,Before Onboard,3_0_8
329_3_0,25470,0,After Onboard,3_0_8
101_1_0,25470,65,Before Onboard,1_0_20
101_1_0,25470,0,After Onboard,1_0_20
305_3_0,25470,50,Before Onboard,3_0_16
305_3_0,25470,0,After Onboard,3_0_16
128_1_0,25470,0,When Arrival,1_0_10
325_3_1,25470,0,When Arrival,3_1_16
210_2_0,25470,0,When Arrival,2_0_14
202_2_1,25500,0,When Arrival,2_1_11
303_3_1,25500,0,When Arrival,3_1_9
918_4_1,25500,85,Before Onboard,4_1_12
918_4_1,25500,0,After Onboard,4_1_12
922_4_1,25500,0,When Arrival,4_1_13
125_1_0,25500,75,Before Onboard,1_0_11
125_1_0,25500,0,After Onboard,1_0_11
321_3_0,25500,0,When Arrival,3_0_11
213_2_0,25500,26,Before Onboard,2_0_13
213_2_0,25500,0,After Onboard,2_0_13
113_2_1,25500,27,Before Onboard,2_1_15
113_2_1,25500,0,After Onboard,2_1_15
219_2_0,25500,0,When Arrival,2_0_11
918_4_0,25500,0,When Arrival,4_0_12
922_4_0,25500,82,Before Onboard,4_0_11
922_4_0,25500,0,After Onboard,4_0_11
316_3_1,25500,47,Before Onboard,3_1_13
316_3_1,25500,0,After Onboard,3_1_13
310_3_1,25500,56,Before Onboard,3_1_11
310_3_1,25500,0,After Onboard,3_1_11
125_1_1,25500,0,When Arrival,1_1_19
216_2_0,25530,41,Before Onboard,2_0_12
216_2_0,25530,0,After Onboard,2_0_12
210_2_0,25530,52,Before Onboard,2_0_14
210_2_0,25530,0,After Onboard,2_0_14
325_3_1,25530,72,Before Onboard,3_1_16
325_3_1,25530,0,After Onboard,3_1_16
111_1_1,25530,0,When Arrival,1_1_14
101_1_1,25530,13,Before Onboard,1_1_10
101_1_1,25530,0,After Onboard,1_1_10
128_1_0,25530,14,Before Onboard,1_0_10
128_1_0,25530,0,After Onboard,1_0_10
116_3_1,25530,30,Before Onboard,3_1_12
116_3_1,25530,0,After Onboard,3_1_12
206_2_1,25560,0,When Arrival,2_1_13
303_3_1,25560,83,Before Onboard,3_1_9
303_3_1,25560,0,After Onboard,3_1_9
922_4_1,25560,15,Before Onboard,4_1_13
922_4_1,25560,0,After Onboard,4_1_13
219_2_0,25560,63,Before Onboard,2_0_11
219_2_0,25560,0,After Onboard,2_0_11
208_2_0,25560,2,When Arrival,2_0_15
321_3_0,25560,80,Before Onboard,3_0_11
321_3_0,25560,0,After Onboard,3_0_11
202_2_1,25560,68,Before Onboard,2_1_11
202_2_1,25560,0,After Onboard,2_1_11
108_1_1,25560,3,When Arrival,1_1_13
103_1_1,25560,0,When Arrival,1_1_11
926_4_0,25560,0,When Arrival,4_0_10
125_1_1,25560,14,Before Onboard,1_1_19
125_1_1,25560,0,After Onboard,1_1_19
918_4_0,25560,14,Before Onboard,4_0_12
918_4_0,25560,0,After Onboard,4_0_12
925_4_1,25560,0,When Arrival,4_1_14
214_2_1,25590,0,When Arrival,2_1_16
111_1_1,25590,31,Before Onboard,1_1_14
111_1_1,25590,0,After Onboard,1_1_14
105_1_1,25590,1,When Arrival,1_1_12
122_1_1,25590,0,When Arrival,1_1_18
108_4_1,25620,23,When Arrival,4_1_12
909_4_0,25620,54,Before Onboard,4_0_15
909_4_0,25620,0,After Onboard,4_0_15
926_4_0,25620,41,Before Onboard,4_0_10
926_4_0,25620,0,After Onboard,4_0_10
919_4_0,25620,0,When Arrival,4_0_12
214_2_0,25620,0,When Arrival,2_0_13
208_2_0,25620,31,Before Onboard,2_0_15
208_2_0,25620,0,After Onboard,2_0_15
116_1_0,25620,3,When Arrival,1_0_15
921_4_1,25620,0,When Arrival,4_1_13
103_1_1,25620,52,Before Onboard,1_1_11
103_1_1,25620,0,After Onboard,1_1_11
108_1_1,25620,59,Before Onboard,1_1_13
108_1_1,25620,0,After Onboard,1_1_13
303_3_0,25620,0,When Arrival,3_0_17
925_4_1,25620,25,Before Onboard,4_1_14
925_4_1,25620,0,After Onboard,4_1_14
928_4_1,25620,65,Before Onboard,4_1_15
928_4_1,25620,0,After Onboard,4_1_15
206_2_1,25620,101,Before Onboard,2_1_13
206_2_1,25620,0,After Onboard,2_1_13
321_3_1,25620,0,When Arrival,3_1_15
119_1_0,25650,0,When Arrival,1_0_14
116_3_0,25650,21,When Arrival,3_0_14
206_2_0,25650,0,When Arrival,2_0_16
208_2_1,25650,23,When Arrival,2_1_14
214_2_1,25650,104,Before Onboard,2_1_16
214_2_1,25650,0,After Onboard,2_1_16
122_1_1,25650,57,Before Onboard,1_1_18
122_1_1,25650,0,After Onboard,1_1_18
110_1_1,25650,0,When Arrival,1_1_14
105_1_1,25650,44,Before Onboard,1_1_12
105_1_1,25650,0,After Onboard,1_1_12
325_3_0,25650,0,When Arrival,3_0_10
113_1_0,25650,22,When Arrival,1_0_16
919_4_0,25680,82,Before Onboard,4_0_12
919_4_0,25680,0,After Onboard,4_0_12
116_1_0,25680,36,Before Onboard,1_0_15
116_1_0,25680,0,After Onboard,1_0_15
214_2_0,25680,11,Before Onboard,2_0_13
214_2_0,25680,0,After Onboard,2_0_13
113_1_1,25680,38,When Arrival,1_1_15
119_1_1,25680,0,When Arrival,1_1_17
321_3_1,25680,22,Before Onboard,3_1_15
321_3_1,25680,0,After Onboard,3_1_15
310_3_0,25680,0,When Arrival,3_0_15
108_4_1,25680,41,Before Onboard,4_1_12
108_4_1,25680,0,After Onboard,4_1_12
921_4_1,25680,71,Before Onboard,4_1_13
921_4_1,25680,0,After Onboard,4_1_13
110_1_0,25680,0,When Arrival,1_0_17
913_4_1,25680,0,When Arrival,4_1_11
303_3_0,25680,25,Before Onboard,3_0_17
303_3_0,25680,0,After Onboard,3_0_17
316_3_0,25680,0,When Arrival,3_0_13
305_3_1,25710,0,When Arrival,3_1_10
208_2_1,25710,49,Before Onboard,2_1_14
208_2_1,25710,0,After Onboard,2_1_14
105_3_0,25710,14,Before Onboard,3_0_18
105_3_0,25710,0,After Onboard,3_0_18
329_3_1,25710,66,Before Onboard,3_1_18
329_3_1,25710,0,After Onboard,3_1_18
116_1_1,25710,28,When Arrival,1_1_16
110_1_1,25710,80,Before Onboard,1_1_14
110_1_1,25710,0,After Onboard,1_1_14
202_2_0,25710,27,Before Onboard,2_0_18
202_2_0,25710,0,After Onboard,2_0_18
113_1_0,25710,71,Before Onboard,1_0_16
113_1_0,25710,0,After Onboard,1_0_16
219_2_1,25710,34,Before Onboard,2_1_18
219_2_1,25710,0,After Onboard,2_1_18
325_3_0,25710,43,Before Onboard,3_0_10
325_3_0,25710,0,After Onboard,3_0_10
119_1_0,25710,74,Before Onboard,1_0_14
119_1_0,25710,0,After Onboard,1_0_14
206_2_0,25710,39,Before Onboard,2_0_16
206_2_0,25710,0,After Onboard,2_0_16
116_3_0,25710,27,Before Onboard,3_0_14
116_3_0,25710,0,After Onboard,3_0_14
122_1_0,25740,0,When Arrival,1_0_13
913_4_1,25740,105,Before Onboard,4_1_11
913_4_1,25740,0,After Onboard,4_1_11
210_2_1,25740,0,When Arrival,2_1_15
216_2_1,25740,0,When Arrival,2_1_17
305_4_1,25740,6,When Arrival,4_1_12
110_1_0,25740,12,Before Onboard,1_0_17
110_1_0,25740,0,After Onboard,1_0_17
105_1_0,25740,0,When Arrival,1_0_19
305_4_0,25740,21,When Arrival,4_0_13
208_3_1,25740,32,When Arrival,3_1_11
310_3_0,25740,65,Before Onboard,3_0_15
310_3_0,25740,0,After Onboard,3_0_15
316_3_0,25740,56,Before Onboard,3_0_13
316_3_0,25740,0,After Onboard,3_0_13
119_1_1,25740,3,Before Onboard,1_1_17
119_1_1,25740,0,After Onboard,1_1_17
113_1_1,25740,45,Before Onboard,1_1_15
113_1_1,25740,0,After Onboard,1_1_15
305_3_1,25770,88,Before Onboard,3_1_10
305_3_1,25770,0,After Onboard,3_1_10
116_1_1,25770,40,Before Onboard,1_1_16
116_1_1,25770,0,After Onboard,1_1_16
103_1_0,25770,0,When Arrival,1_0_20
113_2_0,25770,13,When Arrival,2_0_14
213_2_1,25770,0,When Arrival,2_1_16
108_1_0,25770,80,When Arrival,1_0_18
122_1_0,25800,38,Before Onboard,1_0_13
122_1_0,25800,0,After Onboard,1_0_13
208_3_1,25800,57,Before Onboard,3_1_11
208_3_1,25800,0,After Onboard,3_1_11
128_1_1,25800,62,Before Onboard,1_1_21
128_1_1,25800,0,After Onboard,1_1_21
101_1_0,25800,66,Before Onboard,1_0_21
101_1_0,25800,0,After Onboard,1_0_21
913_4_0,25800,3,When Arrival,4_0_14
305_4_1,25800,13,Before Onboard,4_1_12
305_4_1,25800,0,After Onboard,4_1_12
305_4_0,25800,21,Before Onboard,4_0_13
305_4_0,25800,0,After Onboard,4_0_13
105_1_0,25800,23,Before Onboard,1_0_19
105_1_0,25800,0,After Onboard,1_0_19
216_2_1,25800,66,Before Onboard,2_1_17
216_2_1,25800,0,After Onboard,2_1_17
210_2_1,25800,58,Before Onboard,2_1_15
210_2_1,25800,0,After Onboard,2_1_15
111_1_0,25800,0,When Arrival,1_0_17
204_2_0,25800,0,When Arrival,2_0_17
108_1_0,25830,114,Before Onboard,1_0_18
108_1_0,25830,0,After Onboard,1_0_18
208_3_0,25830,15,When Arrival,3_0_16
125_1_0,25830,0,When Arrival,1_0_12
213_2_1,25830,62,Before Onboard,2_1_16
213_2_1,25830,0,After Onboard,2_1_16
103_1_0,25830,56,Before Onboard,1_0_20
103_1_0,25830,0,After Onboard,1_0_20
113_2_0,25830,37,Before Onboard,2_0_14
113_2_0,25830,0,After Onboard,2_0_14
928_4_0,25860,0,When Arrival,4_0_10
921_4_0,25860,0,When Arrival,4_0_12
913_4_0,25860,42,Before Onboard,4_0_14
913_4_0,25860,3,After Onboard,4_0_14
108_4_0,25860,32,When Arrival,4_0_13
111_1_0,25860,70,Before Onboard,1_0_17
111_1_0,25860,0,After Onboard,1_0_17
101_1_1,25860,0,When Arrival,1_1_11
909_4_1,25860,0,When Arrival,4_1_10
204_2_0,25860,82,Before Onboard,2_0_17
204_2_0,25860,0,After Onboard,2_0_17
329_3_0,25860,0,When Arrival,3_0_9
919_4_1,25860,0,When Arrival,4_1_13
128_1_0,25860,0,When Arrival,1_0_11
105_3_1,25860,0,When Arrival,3_1_9
305_3_0,25860,47,When Arrival,3_0_17
204_2_1,25860,0,When Arrival,2_1_13
213_2_0,25890,0,When Arrival,2_0_14
113_2_1,25890,7,When Arrival,2_1_16
125_1_0,25890,83,Before Onboard,1_0_12
125_1_0,25890,0,After Onboard,1_0_12
208_3_0,25890,34,Before Onboard,3_0_16
208_3_0,25890,0,After Onboard,3_0_16
316_3_1,25890,0,When Arrival,3_1_14
310_3_1,25890,0,When Arrival,3_1_12
125_1_1,25890,0,When Arrival,1_1_20
128_1_0,25920,35,Before Onboard,1_0_11
128_1_0,25920,0,After Onboard,1_0_11
204_2_1,25920,15,Before Onboard,2_1_13
204_2_1,25920,0,After Onboard,2_1_13
210_2_0,25920,0,When Arrival,2_0_15
101_1_1,25920,32,Before Onboard,1_1_11
101_1_1,25920,0,After Onboard,1_1_11
928_4_0,25920,67,Before Onboard,4_0_10
928_4_0,25920,0,After Onboard,4_0_10
925_4_0,25920,0,When Arrival,4_0_11
329_3_0,25920,54,Before Onboard,3_0_9
329_3_0,25920,0,After Onboard,3_0_9
216_2_0,25920,0,When Arrival,2_0_13
111_1_1,25920,0,When Arrival,1_1_15
105_3_1,25920,27,Before Onboard,3_1_9
105_3_1,25920,0,After Onboard,3_1_9
909_4_1,25920,74,Before Onboard,4_1_10
909_4_1,25920,0,After Onboard,4_1_10
305_3_0,25920,74,Before Onboard,3_0_17
305_3_0,25920,0,After Onboard,3_0_17
919_4_1,25920,62,Before Onboard,4_1_13
919_4_1,25920,0,After Onboard,4_1_13
325_3_1,25920,0,When Arrival,3_1_17
926_4_1,25920,0,When Arrival,4_1_15
116_3_1,25920,3,When Arrival,3_1_13
108_4_0,25920,60,Before Onboard,4_0_13
108_4_0,25920,21,After Onboard,4_0_13
921_4_0,25920,49,Before Onboard,4_0_12
921_4_0,25920,0,After Onboard,4_0_12
125_1_1,25950,15,Before Onboard,1_1_20
125_1_1,25950,0,After Onboard,1_1_20
101_1_0,25950,6,Before Onboard,1_0_22
101_1_0,25950,0,After Onboard,1_0_22
316_3_1,25950,51,Before Onboard,3_1_14
316_3_1,25950,0,After Onboard,3_1_14
113_2_1,25950,33,Before Onboard,2_1_16
113_2_1,25950,0,After Onboard,2_1_16
202_2_1,25950,0,When Arrival,2_1_12
310_3_1,25950,52,Before Onboard,3_1_12
310_3_1,25950,0,After Onboard,3_1_12
103_1_1,25950,0,When Arrival,1_1_12
321_3_0,25950,0,When Arrival,3_0_12
213_2_0,25950,26,Before Onboard,2_0_14
213_2_0,25950,0,After Onboard,2_0_14
303_3_1,25950,0,When Arrival,3_1_10
219_2_0,25950,0,When Arrival,2_0_12
108_1_1,25950,5,When Arrival,1_1_14
128_1_1,25950,13,Before Onboard,1_1_22
128_1_1,25950,0,After Onboard,1_1_22
111_1_1,25980,20,Before Onboard,1_1_15
111_1_1,25980,0,After Onboard,1_1_15
926_4_1,25980,74,Before Onboard,4_1_15
926_4_1,25980,0,After Onboard,4_1_15
116_3_1,25980,60,Before Onboard,3_1_13
116_3_1,25980,0,After Onboard,3_1_13
325_3_1,25980,62,Before Onboard,3_1_17
325_3_1,25980,0,After Onboard,3_1_17
216_2_0,25980,37,Before Onboard,2_0_13
216_2_0,25980,0,After Onboard,2_0_13
105_1_1,25980,11,When Arrival,1_1_13
925_4_0,25980,92,Before Onboard,4_0_11
925_4_0,25980,0,After Onboard,4_0_11
122_1_1,25980,0,When Arrival,1_1_19
918_4_1,25980,0,When Arrival,4_1_13
922_4_0,25980,0,When Arrival,4_0_12
210_2_0,25980,38,Before Onboard,2_0_15
210_2_0,25980,0,After Onboard,2_0_15
208_2_0,26010,6,When Arrival,2_0_16
206_2_1,26010,0,When Arrival,2_1_14
202_2_1,26010,73,Before Onboard,2_1_12
202_2_1,26010,0,After Onboard,2_1_12
103_1_1,26010,45,Before Onboard,1_1_12
103_1_1,26010,0,After Onboard,1_1_12
219_2_0,26010,80,Before Onboard,2_0_12
219_2_0,26010,0,After Onboard,2_0_12
321_3_0,26010,84,Before Onboard,3_0_12
321_3_0,26010,0,After Onboard,3_0_12
303_3_1,26010,83,Before Onboard,3_1_10
303_3_1,26010,0,After Onboard,3_1_10
108_1_1,26010,34,Before Onboard,1_1_14
