origin_station_id,destination_station_id,tap_in_time_start,tap_in_time_end,num_passengers
110,113,59400,60300,2
110,113,60300,61200,10
110,113,61200,62100,2
110,113,62100,63000,5
110,113,63000,63900,2
110,113,63900,64800,8
110,113,64800,65700,2
110,113,65700,66600,1
110,113,66600,67500,1
110,113,67500,68400,1
110,113,68400,69300,1
110,113,70200,71100,1
110,113,71100,72000,1
110,113,72000,72900,2
110,113,72900,73800,1
110,113,75600,76500,3
110,113,77400,78300,2
110,113,78300,79200,4
110,113,79200,80100,1
110,113,80100,81000,1
110,113,81900,82800,1
110,113,83700,84600,1
110,116,1800,2700,1
110,116,3600,4500,3
110,116,4500,5400,2
110,116,8100,9000,1
110,116,10800,11700,1
110,116,14400,15300,1
110,116,18000,18900,1
110,116,19800,20700,1
110,116,20700,21600,2
110,116,21600,22500,2
110,116,25200,26100,5
110,116,26100,27000,9
110,116,27000,27900,3
110,116,27900,28800,5
110,116,28800,29700,11
110,116,29700,30600,7
110,116,30600,31500,6
110,116,31500,32400,3
110,116,32400,33300,3
110,116,33300,34200,2
110,116,34200,35100,2
110,116,35100,36000,5
110,116,36000,36900,1
110,116,36900,37800,1
110,116,38700,39600,2
110,116,39600,40500,5
110,116,40500,41400,1
110,116,41400,42300,3
110,116,42300,43200,1
110,116,43200,44100,4
110,116,44100,45000,1
110,116,45000,45900,1
110,116,45900,46800,1
110,116,47700,48600,2
110,116,48600,49500,1
110,116,49500,50400,2
110,116,51300,52200,1
110,116,52200,53100,2
110,116,53100,54000,4
110,116,54000,54900,3
110,116,54900,55800,2
110,116,56700,57600,5
110,116,57600,58500,8
110,116,58500,59400,9
110,116,59400,60300,4
110,116,60300,61200,1
110,116,61200,62100,5
110,116,62100,63000,8
110,116,63000,63900,5
110,116,63900,64800,5
110,116,64800,65700,2
110,116,65700,66600,6
110,116,67500,68400,2
110,116,68400,69300,1
110,116,69300,70200,1
110,116,70200,71100,2
110,116,71100,72000,1
110,116,72000,72900,4
110,116,72900,73800,2
110,116,73800,74700,3
110,116,74700,75600,1
110,116,76500,77400,1
110,116,77400,78300,1
110,116,78300,79200,4
110,116,81900,82800,1
110,116,82800,83700,1
110,116,83700,84600,1
110,119,2700,3600,1
110,119,6300,7200,1
110,119,9000,9900,1
110,119,10800,11700,1
110,119,13500,14400,2
110,119,17100,18000,1
110,119,18000,18900,2
110,119,21600,22500,4
110,119,22500,23400,3
110,119,25200,26100,10
110,119,26100,27000,7
110,119,27000,27900,9
110,119,27900,28800,7
110,119,28800,29700,5
110,119,29700,30600,7
110,119,30600,31500,4
110,119,31500,32400,2
110,119,32400,33300,2
110,119,33300,34200,1
110,119,34200,35100,4
110,119,35100,36000,2
110,119,36000,36900,3
110,119,36900,37800,1
110,119,37800,38700,6
110,119,38700,39600,1
110,119,39600,40500,2
110,119,40500,41400,3
110,119,41400,42300,1
110,119,42300,43200,1
110,119,43200,44100,3
110,119,44100,45000,1
110,119,45900,46800,2
110,119,46800,47700,3
110,119,47700,48600,3
110,119,49500,50400,1
110,119,50400,51300,2
110,119,51300,52200,1
110,119,52200,53100,1
110,119,53100,54000,2
110,119,54000,54900,3
110,119,54900,55800,2
110,119,55800,56700,7
110,119,56700,57600,4
110,119,57600,58500,10
110,119,58500,59400,5
110,119,59400,60300,3
110,119,60300,61200,5
110,119,61200,62100,2
110,119,62100,63000,4
110,119,63000,63900,3
110,119,63900,64800,5
110,119,64800,65700,1
110,119,67500,68400,2
110,119,68400,69300,1
110,119,69300,70200,1
110,119,70200,71100,3
110,119,71100,72000,3
110,119,73800,74700,2
110,119,74700,75600,1
110,119,75600,76500,1
110,119,76500,77400,1
110,119,77400,78300,1
110,119,78300,79200,1
110,119,79200,80100,2
110,119,81900,82800,1
110,119,82800,83700,1
110,119,83700,84600,1
110,119,84600,85500,1
110,122,0,900,1
110,122,1800,2700,1
110,122,4500,5400,2
110,122,9900,10800,2
110,122,10800,11700,1
110,122,15300,16200,1
110,122,17100,18000,1
110,122,18900,19800,3
110,122,20700,21600,1
110,122,23400,24300,2
110,122,24300,25200,1
110,122,25200,26100,5
110,122,26100,27000,4
110,122,27000,27900,4
110,122,27900,28800,11
110,122,28800,29700,5
110,122,29700,30600,6
110,122,30600,31500,6
110,122,31500,32400,8
110,122,32400,33300,2
110,122,33300,34200,2
110,122,34200,35100,1
110,122,35100,36000,3
110,122,36000,36900,3
110,122,36900,37800,2
110,122,37800,38700,2
110,122,38700,39600,2
110,122,39600,40500,5
110,122,41400,42300,1
110,122,42300,43200,4
110,122,43200,44100,4
110,122,44100,45000,1
110,122,45000,45900,1
110,122,45900,46800,3
110,122,46800,47700,2
110,122,47700,48600,1
110,122,49500,50400,1
110,122,50400,51300,2
110,122,52200,53100,1
110,122,54000,54900,2
110,122,54900,55800,1
110,122,55800,56700,4
110,122,56700,57600,3
110,122,57600,58500,4
110,122,58500,59400,3
110,122,59400,60300,3
110,122,60300,61200,4
110,122,61200,62100,8
110,122,62100,63000,6
110,122,63000,63900,7
110,122,63900,64800,6
110,122,64800,65700,2
110,122,65700,66600,2
110,122,66600,67500,3
110,122,70200,71100,2
110,122,71100,72000,2
110,122,72900,73800,1
110,122,74700,75600,2
110,122,75600,76500,2
110,122,76500,77400,1
110,122,77400,78300,1
110,122,78300,79200,2
110,122,80100,81000,2
110,122,81000,81900,1
110,122,81900,82800,2
110,122,83700,84600,1
110,122,84600,85500,1
110,125,2700,3600,1
110,125,6300,7200,3
110,125,9000,9900,3
110,125,9900,10800,2
110,125,10800,11700,2
110,125,12600,13500,1
110,125,14400,15300,1
110,125,15300,16200,1
110,125,18900,19800,1
110,125,19800,20700,1
110,125,20700,21600,2
110,125,21600,22500,4
110,125,22500,23400,2
110,125,23400,24300,5
110,125,24300,25200,2
110,125,25200,26100,5
110,125,26100,27000,6
110,125,27000,27900,3
110,125,27900,28800,6
110,125,28800,29700,1
110,125,29700,30600,4
110,125,30600,31500,6
110,125,31500,32400,2
110,125,32400,33300,2
110,125,33300,34200,4
110,125,34200,35100,2
110,125,36900,37800,1
110,125,37800,38700,2
110,125,38700,39600,1
110,125,39600,40500,2
110,125,41400,42300,4
110,125,42300,43200,2
110,125,43200,44100,2
110,125,44100,45000,1
110,125,45000,45900,3
110,125,45900,46800,2
110,125,46800,47700,3
110,125,47700,48600,2
110,125,48600,49500,5
110,125,49500,50400,3
110,125,50400,51300,2
110,125,51300,52200,1
110,125,52200,53100,2
110,125,53100,54000,2
110,125,54000,54900,2
110,125,54900,55800,1
110,125,55800,56700,1
110,125,56700,57600,1
110,125,57600,58500,5
110,125,58500,59400,4
110,125,59400,60300,5
110,125,60300,61200,3
110,125,61200,62100,7
110,125,62100,63000,4
110,125,63000,63900,8
110,125,63900,64800,7
110,125,64800,65700,3
110,125,65700,66600,1
110,125,66600,67500,2
110,125,68400,69300,1
110,125,69300,70200,1
110,125,70200,71100,5
110,125,72000,72900,2
110,125,74700,75600,1
110,125,75600,76500,1
110,125,76500,77400,4
110,125,78300,79200,3
110,125,79200,80100,1
110,125,83700,84600,2
110,128,5400,6300,1
110,128,8100,9000,2
110,128,9900,10800,1
110,128,10800,11700,2
110,128,11700,12600,1
110,128,12600,13500,1
110,128,18900,19800,1
110,128,19800,20700,2
110,128,21600,22500,1
110,128,22500,23400,1
110,128,23400,24300,1
110,128,24300,25200,1
110,128,25200,26100,5
110,128,26100,27000,4
110,128,27000,27900,5
110,128,27900,28800,1
110,128,28800,29700,10
110,128,29700,30600,5
110,128,30600,31500,6
110,128,31500,32400,4
110,128,32400,33300,1
110,128,33300,34200,3
110,128,34200,35100,2
110,128,35100,36000,2
110,128,36000,36900,3
110,128,36900,37800,3
110,128,37800,38700,2
110,128,38700,39600,1
110,128,40500,41400,1
110,128,41400,42300,2
110,128,42300,43200,1
110,128,43200,44100,1
110,128,44100,45000,1
110,128,45000,45900,1
110,128,45900,46800,2
110,128,46800,47700,3
110,128,47700,48600,4
110,128,48600,49500,1
110,128,49500,50400,1
110,128,50400,51300,3
110,128,51300,52200,2
110,128,52200,53100,2
110,128,53100,54000,2
110,128,54000,54900,6
110,128,54900,55800,1
110,128,55800,56700,3
110,128,56700,57600,1
110,128,57600,58500,4
110,128,58500,59400,1
110,128,59400,60300,9
110,128,60300,61200,4
110,128,61200,62100,6
110,128,62100,63000,2
110,128,63000,63900,5
110,128,63900,64800,5
110,128,65700,66600,2
110,128,66600,67500,1
110,128,67500,68400,3
110,128,68400,69300,1
110,128,70200,71100,2
110,128,71100,72000,3
110,128,72000,72900,1
110,128,72900,73800,3
110,128,74700,75600,1
110,128,75600,76500,2
110,128,76500,77400,1
110,128,77400,78300,2
110,128,78300,79200,2
110,128,81000,81900,1
110,128,85500,86400,1
110,202,6300,7200,1
110,202,8100,9000,1
110,202,9900,10800,3
110,202,10800,11700,1
110,202,13500,14400,1
110,202,18000,18900,1
110,202,18900,19800,2
110,202,19800,20700,1
110,202,20700,21600,1
110,202,21600,22500,1
110,202,24300,25200,2
110,202,25200,26100,5
110,202,26100,27000,9
110,202,27000,27900,5
110,202,27900,28800,4
110,202,28800,29700,7
110,202,29700,30600,10
110,202,30600,31500,5
110,202,31500,32400,6
110,202,36000,36900,1
110,202,36900,37800,6
110,202,38700,39600,1
110,202,40500,41400,2
110,202,41400,42300,1
110,202,42300,43200,2
110,202,43200,44100,2
110,202,45000,45900,3
110,202,45900,46800,1
110,202,46800,47700,2
110,202,47700,48600,1
110,202,48600,49500,3
110,202,49500,50400,5
110,202,50400,51300,2
110,202,51300,52200,3
110,202,52200,53100,3
110,202,54000,54900,1
110,202,54900,55800,3
110,202,56700,57600,4
110,202,57600,58500,9
110,202,58500,59400,5
110,202,59400,60300,6
110,202,60300,61200,6
110,202,61200,62100,2
110,202,62100,63000,5
110,202,63000,63900,3
110,202,63900,64800,5
110,202,64800,65700,3
110,202,65700,66600,1
110,202,66600,67500,2
110,202,68400,69300,4
110,202,69300,70200,1
110,202,70200,71100,1
110,202,71100,72000,2
110,202,72000,72900,2
110,202,72900,73800,2
110,202,73800,74700,2
110,202,74700,75600,1
110,202,78300,79200,4
110,202,81000,81900,1
110,202,81900,82800,3
110,202,85500,86400,1
110,204,0,900,2
110,204,1800,2700,1
110,204,3600,4500,2
110,204,7200,8100,3
110,204,8100,9000,1
110,204,9000,9900,1
110,204,9900,10800,1
110,204,10800,11700,1
110,204,11700,12600,2
110,204,18900,19800,1
110,204,19800,20700,1
110,204,20700,21600,1
110,204,22500,23400,2
110,204,23400,24300,1
110,204,25200,26100,9
110,204,26100,27000,3
110,204,27000,27900,4
110,204,27900,28800,2
110,204,28800,29700,9
110,204,29700,30600,6
110,204,30600,31500,4
110,204,31500,32400,7
110,204,32400,33300,2
110,204,33300,34200,1
110,204,34200,35100,3
110,204,35100,36000,2
110,204,36000,36900,2
110,204,36900,37800,1
110,204,38700,39600,3
110,204,39600,40500,3
110,204,40500,41400,2
110,204,42300,43200,2
110,204,43200,44100,2
110,204,44100,45000,3
110,204,45000,45900,3
110,204,46800,47700,6
110,204,48600,49500,2
110,204,49500,50400,2
110,204,50400,51300,1
110,204,52200,53100,2
110,204,53100,54000,1
110,204,54000,54900,7
110,204,54900,55800,1
110,204,55800,56700,3
110,204,56700,57600,1
110,204,57600,58500,4
110,204,58500,59400,5
110,204,59400,60300,4
110,204,60300,61200,8
110,204,61200,62100,6
110,204,62100,63000,6
110,204,63000,63900,6
110,204,63900,64800,2
110,204,64800,65700,2
110,204,65700,66600,1
110,204,67500,68400,2
110,204,68400,69300,3
110,204,69300,70200,2
110,204,72000,72900,1
110,204,72900,73800,2
110,204,73800,74700,1
110,204,74700,75600,2
110,204,75600,76500,2
110,204,76500,77400,2
110,204,78300,79200,2
110,204,79200,80100,2
110,204,80100,81000,1
110,204,81900,82800,1
110,204,83700,84600,1
110,206,1800,2700,1
110,206,2700,3600,1
110,206,5400,6300,2
110,206,7200,8100,1
110,206,11700,12600,1
110,206,12600,13500,1
110,206,13500,14400,1
110,206,17100,18000,1
110,206,18900,19800,3
110,206,19800,20700,1
110,206,20700,21600,1
110,206,21600,22500,1
110,206,22500,23400,2
110,206,24300,25200,1
110,206,25200,26100,3
110,206,26100,27000,3
110,206,27000,27900,4
110,206,27900,28800,10
110,206,28800,29700,2
110,206,29700,30600,9
110,206,30600,31500,4
110,206,31500,32400,6
110,206,32400,33300,1
110,206,33300,34200,2
110,206,34200,35100,2
110,206,35100,36000,3
110,206,36000,36900,1
110,206,37800,38700,4
110,206,38700,39600,1
110,206,39600,40500,2
110,206,40500,41400,4
110,206,41400,42300,1
110,206,42300,43200,3
110,206,43200,44100,3
110,206,44100,45000,1
110,206,45000,45900,3
110,206,45900,46800,1
110,206,46800,47700,1
110,206,47700,48600,2
110,206,48600,49500,3
110,206,50400,51300,1
110,206,51300,52200,4
110,206,53100,54000,3
110,206,54000,54900,3
110,206,54900,55800,1
110,206,55800,56700,1
110,206,56700,57600,1
110,206,57600,58500,6
110,206,58500,59400,6
110,206,59400,60300,9
110,206,60300,61200,5
110,206,61200,62100,4
110,206,62100,63000,8
110,206,63000,63900,1
110,206,63900,64800,6
110,206,66600,67500,1
110,206,67500,68400,1
110,206,68400,69300,1
110,206,69300,70200,2
110,206,70200,71100,1
110,206,72000,72900,1
110,206,72900,73800,3
110,206,74700,75600,2
110,206,75600,76500,1
110,206,76500,77400,1
110,206,77400,78300,1
110,206,78300,79200,1
110,206,79200,80100,1
110,206,81000,81900,1
110,206,81900,82800,3
110,206,85500,86400,1
110,208,1800,2700,1
110,208,4500,5400,1
110,208,9000,9900,1
110,208,12600,13500,1
110,208,14400,15300,1
110,208,17100,18000,1
110,208,18900,19800,1
110,208,19800,20700,4
110,208,23400,24300,1
110,208,25200,26100,5
110,208,26100,27000,4
110,208,27000,27900,8
110,208,27900,28800,5
110,208,28800,29700,7
110,208,29700,30600,3
110,208,30600,31500,6
110,208,31500,32400,9
110,208,32400,33300,1
110,208,34200,35100,1
110,208,35100,36000,1
110,208,36000,36900,1
110,208,36900,37800,2
110,208,37800,38700,3
110,208,38700,39600,1
110,208,39600,40500,3
110,208,40500,41400,4
110,208,41400,42300,1
110,208,42300,43200,1
110,208,43200,44100,1
110,208,44100,45000,1
110,208,45000,45900,1
110,208,45900,46800,6
110,208,46800,47700,3
110,208,47700,48600,2
110,208,48600,49500,3
110,208,49500,50400,2
110,208,50400,51300,4
110,208,51300,52200,3
110,208,52200,53100,4
110,208,53100,54000,1
110,208,54000,54900,2
110,208,54900,55800,2
110,208,55800,56700,3
110,208,56700,57600,3
110,208,57600,58500,9
110,208,58500,59400,4
110,208,59400,60300,7
110,208,60300,61200,6
110,208,61200,62100,3
110,208,62100,63000,4
110,208,63000,63900,7
110,208,63900,64800,5
110,208,64800,65700,2
110,208,66600,67500,2
110,208,68400,69300,2
110,208,69300,70200,2
110,208,70200,71100,4
110,208,72000,72900,2
110,208,72900,73800,1
110,208,74700,75600,1
110,208,75600,76500,1
110,208,76500,77400,2
110,208,77400,78300,1
110,208,78300,79200,2
110,208,81900,82800,1
110,208,83700,84600,1
110,210,900,1800,1
110,210,2700,3600,1
110,210,6300,7200,2
110,210,7200,8100,1
110,210,10800,11700,4
110,210,11700,12600,1
110,210,18000,18900,3
110,210,19800,20700,1
110,210,23400,24300,3
110,210,24300,25200,1
110,210,25200,26100,8
110,210,26100,27000,7
110,210,27000,27900,9
110,210,27900,28800,3
110,210,28800,29700,6
110,210,29700,30600,6
110,210,30600,31500,5
110,210,31500,32400,11
110,210,32400,33300,1
110,210,33300,34200,2
110,210,34200,35100,2
110,210,35100,36000,2
110,210,36000,36900,1
110,210,36900,37800,1
110,210,37800,38700,2
110,210,38700,39600,3
110,210,39600,40500,7
110,210,40500,41400,4
110,210,41400,42300,5
110,210,42300,43200,2
110,210,43200,44100,1
110,210,44100,45000,2
110,210,45000,45900,3
110,210,45900,46800,5
110,210,47700,48600,2
110,210,48600,49500,4
110,210,49500,50400,3
110,210,50400,51300,1
110,210,51300,52200,4
110,210,52200,53100,1
110,210,53100,54000,4
110,210,54000,54900,2
110,210,55800,56700,1
110,210,57600,58500,6
110,210,58500,59400,4
110,210,59400,60300,4
110,210,60300,61200,8
110,210,61200,62100,3
110,210,62100,63000,10
110,210,63000,63900,3
110,210,63900,64800,5
110,210,65700,66600,1
110,210,66600,67500,1
110,210,67500,68400,4
110,210,68400,69300,2
110,210,70200,71100,2
110,210,71100,72000,1
110,210,72000,72900,4
110,210,72900,73800,3
110,210,74700,75600,1
110,210,75600,76500,3
110,210,76500,77400,2
110,210,77400,78300,4
110,210,78300,79200,1
110,210,81000,81900,1
110,210,82800,83700,2
110,210,83700,84600,1
110,210,84600,85500,1
110,213,0,900,1
110,213,2700,3600,1
110,213,3600,4500,1
110,213,4500,5400,2
110,213,5400,6300,1
110,213,9000,9900,1
110,213,9900,10800,1
110,213,11700,12600,2
110,213,13500,14400,1
110,213,14400,15300,3
110,213,17100,18000,1
110,213,19800,20700,1
110,213,20700,21600,1
110,213,23400,24300,1
110,213,24300,25200,2
110,213,25200,26100,7
110,213,26100,27000,10
110,213,27000,27900,5
110,213,27900,28800,6
110,213,28800,29700,6
110,213,29700,30600,10
110,213,30600,31500,4
110,213,31500,32400,7
110,213,32400,33300,1
110,213,33300,34200,2
110,213,34200,35100,3
110,213,35100,36000,1
110,213,36000,36900,2
110,213,36900,37800,2
110,213,37800,38700,2
110,213,38700,39600,4
110,213,39600,40500,4
110,213,40500,41400,3
110,213,41400,42300,2
110,213,42300,43200,3
110,213,43200,44100,4
110,213,44100,45000,3
110,213,45000,45900,2
110,213,45900,46800,2
110,213,46800,47700,7
110,213,47700,48600,2
110,213,48600,49500,2
110,213,49500,50400,6
110,213,50400,51300,1
110,213,51300,52200,3
110,213,52200,53100,2
110,213,53100,54000,2
110,213,54000,54900,5
110,213,54900,55800,2
110,213,55800,56700,1
110,213,56700,57600,1
110,213,57600,58500,7
110,213,58500,59400,4
110,213,59400,60300,7
110,213,60300,61200,2
110,213,61200,62100,8
110,213,62100,63000,2
110,213,63000,63900,3
110,213,63900,64800,5
110,213,64800,65700,1
110,213,65700,66600,2
110,213,66600,67500,2
110,213,67500,68400,5
110,213,68400,69300,2
110,213,72000,72900,2
110,213,73800,74700,1
110,213,75600,76500,3
110,213,76500,77400,2
110,213,77400,78300,3
110,213,78300,79200,1
110,213,79200,80100,1
110,213,81900,82800,1
110,213,84600,85500,1
110,214,900,1800,1
110,214,4500,5400,2
110,214,9900,10800,1
110,214,11700,12600,1
110,214,12600,13500,1
110,214,14400,15300,1
110,214,18000,18900,2
110,214,18900,19800,2
110,214,19800,20700,1
110,214,20700,21600,2
110,214,21600,22500,1
110,214,22500,23400,2
110,214,24300,25200,2
110,214,25200,26100,8
110,214,26100,27000,4
110,214,27000,27900,7
110,214,27900,28800,5
110,214,28800,29700,13
110,214,29700,30600,5
110,214,30600,31500,3
110,214,31500,32400,6
110,214,32400,33300,2
110,214,35100,36000,1
110,214,36900,37800,2
110,214,39600,40500,3
110,214,40500,41400,1
110,214,41400,42300,2
110,214,42300,43200,2
110,214,44100,45000,6
110,214,45000,45900,5
110,214,45900,46800,3
110,214,46800,47700,4
110,214,47700,48600,3
110,214,48600,49500,4
110,214,49500,50400,3
110,214,50400,51300,3
110,214,51300,52200,1
110,214,53100,54000,1
110,214,54000,54900,2
110,214,54900,55800,2
110,214,55800,56700,4
110,214,56700,57600,2
110,214,57600,58500,6
110,214,58500,59400,9
110,214,59400,60300,10
110,214,60300,61200,5
110,214,61200,62100,1
110,214,62100,63000,4
110,214,63000,63900,2
110,214,63900,64800,2
110,214,64800,65700,3
110,214,65700,66600,3
110,214,66600,67500,2
110,214,68400,69300,2
110,214,70200,71100,1
110,214,71100,72000,1
110,214,72000,72900,1
110,214,72900,73800,2
110,214,73800,74700,1
110,214,75600,76500,1
110,214,76500,77400,1
110,214,77400,78300,2
110,214,78300,79200,5
110,214,81900,82800,3
110,214,82800,83700,1
110,214,83700,84600,1
110,216,1800,2700,1
110,216,8100,9000,1
110,216,10800,11700,2
110,216,15300,16200,1
110,216,16200,17100,1
110,216,17100,18000,1
110,216,18000,18900,3
110,216,18900,19800,1
110,216,20700,21600,3
110,216,23400,24300,1
110,216,25200,26100,2
110,216,26100,27000,7
110,216,27000,27900,3
110,216,27900,28800,6
110,216,28800,29700,9
110,216,29700,30600,4
110,216,30600,31500,9
110,216,31500,32400,5
110,216,32400,33300,3
110,216,33300,34200,1
110,216,34200,35100,7
110,216,36000,36900,5
110,216,36900,37800,3
110,216,37800,38700,3
110,216,38700,39600,3
110,216,40500,41400,2
110,216,41400,42300,2
110,216,42300,43200,1
110,216,43200,44100,2
110,216,44100,45000,1
110,216,45000,45900,2
110,216,45900,46800,4
110,216,46800,47700,2
110,216,47700,48600,2
110,216,48600,49500,1
110,216,49500,50400,5
110,216,50400,51300,1
110,216,51300,52200,3
110,216,52200,53100,2
110,216,53100,54000,4
110,216,54000,54900,4
110,216,54900,55800,4
110,216,56700,57600,2
110,216,57600,58500,12
110,216,58500,59400,3
110,216,59400,60300,3
110,216,60300,61200,7
110,216,61200,62100,2
110,216,62100,63000,5
110,216,63000,63900,6
110,216,63900,64800,5
110,216,65700,66600,4
110,216,66600,67500,2
110,216,68400,69300,1
110,216,69300,70200,3
110,216,71100,72000,1
110,216,72000,72900,3
110,216,74700,75600,1
110,216,75600,76500,3
110,216,77400,78300,1
110,216,78300,79200,2
110,216,79200,80100,1
110,216,80100,81000,3
110,216,81000,81900,1
110,216,81900,82800,1
110,219,1800,2700,2
110,219,8100,9000,1
110,219,9000,9900,1
110,219,11700,12600,1
110,219,12600,13500,1
110,219,13500,14400,2
110,219,14400,15300,1
110,219,18000,18900,2
110,219,19800,20700,1
110,219,20700,21600,1
110,219,23400,24300,1
110,219,24300,25200,2
110,219,25200,26100,4
110,219,26100,27000,6
110,219,27000,27900,8
110,219,27900,28800,8
110,219,28800,29700,5
110,219,29700,30600,9
110,219,30600,31500,3
110,219,31500,32400,3
110,219,32400,33300,3
110,219,33300,34200,1
110,219,34200,35100,1
110,219,35100,36000,1
110,219,36000,36900,2
110,219,36900,37800,2
110,219,37800,38700,3
110,219,38700,39600,2
110,219,39600,40500,1
110,219,40500,41400,3
110,219,41400,42300,4
110,219,44100,45000,2
110,219,45000,45900,3
110,219,46800,47700,3
110,219,47700,48600,5
110,219,48600,49500,4
110,219,50400,51300,1
110,219,51300,52200,1
110,219,52200,53100,2
110,219,53100,54000,2
110,219,54000,54900,2
110,219,54900,55800,1
110,219,55800,56700,1
110,219,56700,57600,1
110,219,57600,58500,5
110,219,58500,59400,5
110,219,59400,60300,10
110,219,60300,61200,5
110,219,61200,62100,7
110,219,62100,63000,6
110,219,63000,63900,6
110,219,63900,64800,6
110,219,64800,65700,3
110,219,66600,67500,1
110,219,68400,69300,2
110,219,71100,72000,2
110,219,72000,72900,2
110,219,73800,74700,3
110,219,75600,76500,1
110,219,76500,77400,1
110,219,77400,78300,1
110,219,78300,79200,6
110,219,79200,80100,2
110,219,80100,81000,1
110,303,2700,3600,1
110,303,4500,5400,1
110,303,6300,7200,1
110,303,8100,9000,1
110,303,10800,11700,1
110,303,14400,15300,1
110,303,18000,18900,1
110,303,18900,19800,1
110,303,21600,22500,1
110,303,23400,24300,1
110,303,24300,25200,1
110,303,25200,26100,4
110,303,26100,27000,7
110,303,27000,27900,8
110,303,27900,28800,6
110,303,28800,29700,2
110,303,29700,30600,6
110,303,30600,31500,1
110,303,31500,32400,8
110,303,32400,33300,3
110,303,34200,35100,1
110,303,35100,36000,3
110,303,36900,37800,3
110,303,37800,38700,2
110,303,38700,39600,4
110,303,39600,40500,2
110,303,40500,41400,3
110,303,42300,43200,2
110,303,43200,44100,3
110,303,44100,45000,3
110,303,45000,45900,1
110,303,46800,47700,1
110,303,47700,48600,2
110,303,48600,49500,3
110,303,49500,50400,1
110,303,51300,52200,2
110,303,52200,53100,2
110,303,53100,54000,2
110,303,54000,54900,3
110,303,54900,55800,3
110,303,55800,56700,2
110,303,56700,57600,2
110,303,57600,58500,7
110,303,58500,59400,4
110,303,59400,60300,4
110,303,60300,61200,4
110,303,61200,62100,7
110,303,62100,63000,7
110,303,63000,63900,7
110,303,63900,64800,4
110,303,66600,67500,1
110,303,68400,69300,3
110,303,70200,71100,1
110,303,71100,72000,1
110,303,72000,72900,3
110,303,72900,73800,2
110,303,73800,74700,3
110,303,74700,75600,2
110,303,80100,81000,1
110,303,81900,82800,1
110,303,82800,83700,1
110,303,85500,86400,1
110,305,1800,2700,1
110,305,3600,4500,1
110,305,9900,10800,1
110,305,12600,13500,1
110,305,13500,14400,3
110,305,15300,16200,1
110,305,18000,18900,1
110,305,19800,20700,2
110,305,20700,21600,3
110,305,22500,23400,1
110,305,23400,24300,1
110,305,25200,26100,7
110,305,26100,27000,8
110,305,27000,27900,4
110,305,27900,28800,7
110,305,28800,29700,5
110,305,29700,30600,5
110,305,30600,31500,5
110,305,31500,32400,4
110,305,32400,33300,4
110,305,33300,34200,3
110,305,34200,35100,1
110,305,35100,36000,2
110,305,36000,36900,1
110,305,36900,37800,2
110,305,37800,38700,2
110,305,39600,40500,1
110,305,40500,41400,1
110,305,42300,43200,1
110,305,43200,44100,4
110,305,44100,45000,2
110,305,45000,45900,3
110,305,45900,46800,3
110,305,46800,47700,2
110,305,47700,48600,2
110,305,48600,49500,2
110,305,49500,50400,3
110,305,50400,51300,2
110,305,51300,52200,5
110,305,52200,53100,1
110,305,53100,54000,2
110,305,54000,54900,2
110,305,54900,55800,1
110,305,55800,56700,1
110,305,57600,58500,3
110,305,58500,59400,8
110,305,59400,60300,8
110,305,60300,61200,2
110,305,61200,62100,5
110,305,62100,63000,5
110,305,63000,63900,6
110,305,63900,64800,4
110,305,64800,65700,1
110,305,66600,67500,3
110,305,67500,68400,1
110,305,69300,70200,1
110,305,70200,71100,2
110,305,71100,72000,1
110,305,72000,72900,1
110,305,72900,73800,1
110,305,73800,74700,1
110,305,77400,78300,1
110,305,81900,82800,2
110,305,84600,85500,2
110,310,5400,6300,1
110,310,10800,11700,1
110,310,12600,13500,1
110,310,15300,16200,1
110,310,18000,18900,1
110,310,18900,19800,2
110,310,21600,22500,1
110,310,24300,25200,1
110,310,25200,26100,6
110,310,26100,27000,5
110,310,27000,27900,2
110,310,27900,28800,6
110,310,28800,29700,7
110,310,29700,30600,6
110,310,30600,31500,3
110,310,31500,32400,7
110,310,32400,33300,1
110,310,33300,34200,4
110,310,34200,35100,1
110,310,35100,36000,2
110,310,37800,38700,1
110,310,38700,39600,2
110,310,39600,40500,2
110,310,40500,41400,1
110,310,41400,42300,3
110,310,42300,43200,1
110,310,43200,44100,3
110,310,44100,45000,3
110,310,45000,45900,3
110,310,45900,46800,5
110,310,46800,47700,2
110,310,47700,48600,1
110,310,48600,49500,1
110,310,49500,50400,1
110,310,50400,51300,3
110,310,51300,52200,3
110,310,52200,53100,2
110,310,53100,54000,1
110,310,54000,54900,5
110,310,54900,55800,2
110,310,55800,56700,3
110,310,56700,57600,3
110,310,57600,58500,4
110,310,58500,59400,11
110,310,59400,60300,2
110,310,60300,61200,6
110,310,61200,62100,4
110,310,62100,63000,8
110,310,63000,63900,5
110,310,63900,64800,4
110,310,64800,65700,1
110,310,65700,66600,3
110,310,67500,68400,2
110,310,68400,69300,3
110,310,69300,70200,1
110,310,70200,71100,1
110,310,72000,72900,1
110,310,72900,73800,2
110,310,73800,74700,3
110,310,75600,76500,3
110,310,76500,77400,2
110,310,77400,78300,1
110,310,78300,79200,3
110,310,79200,80100,1
110,310,80100,81000,2
110,310,81000,81900,1
110,310,82800,83700,1
110,316,0,900,1
110,316,2700,3600,1
110,316,5400,6300,2
110,316,8100,9000,1
110,316,18000,18900,1
