passenger_id,origin_station_id,destination_station_id,tap_in_timestamp
65472,122,329,37755
65473,122,329,37540
65474,122,329,38186
65475,122,329,38595
65476,122,329,38589
65477,122,329,38801
65478,122,329,38863
65479,122,329,39381
65480,122,329,38970
65481,122,329,40444
65482,122,329,39630
65483,122,329,41010
65484,122,329,41302
65485,122,329,40843
65486,122,329,41374
65487,122,329,40510
65488,122,329,41822
65489,122,329,42017
65490,122,329,42406
65491,122,329,42788
65492,122,329,43009
65493,122,329,43007
65494,122,329,43080
65495,122,329,44789
65496,122,329,44655
65497,122,329,45709
65498,122,329,45306
65499,122,329,45630
65500,122,329,46365
65501,122,329,47075
65502,122,329,47051
65503,122,329,47778
65504,122,329,47916
65505,122,329,49106
65506,122,329,49507
65507,122,329,50397
65508,122,329,50122
65509,122,329,50944
65510,122,329,50968
65511,122,329,51484
65512,122,329,51917
65513,122,329,52035
65514,122,329,52371
65515,122,329,53010
65516,122,329,52385
65517,122,329,53394
65518,122,329,53239
65519,122,329,54111
65520,122,329,54490
65521,122,329,55561
65522,122,329,56067
65523,122,329,56243
65524,122,329,56324
65525,122,329,56353
65526,122,329,55965
65527,122,329,55820
65528,122,329,56751
65529,122,329,57010
65530,122,329,57857
65531,122,329,57972
65532,122,329,58229
65533,122,329,58505
65534,122,329,58729
65535,122,329,59085
65536,122,329,59376
65537,122,329,58846
65538,122,329,59127
65539,122,329,59265
65540,122,329,59108
65541,122,329,58825
65542,122,329,59204
65543,122,329,59669
65544,122,329,59794
65545,122,329,60164
65546,122,329,59907
65547,122,329,61007
65548,122,329,60692
65549,122,329,61087
65550,122,329,60483
65551,122,329,60351
65552,122,329,60679
65553,122,329,60490
65554,122,329,60398
65555,122,329,61700
65556,122,329,61672
65557,122,329,62353
65558,122,329,62526
65559,122,329,62698
65560,122,329,62769
65561,122,329,63212
65562,122,329,63026
65563,122,329,64134
65564,122,329,63935
65565,122,329,64720
65566,122,329,64546
65567,122,329,65767
65568,122,329,67370
65569,122,329,67308
65570,122,329,66671
65571,122,329,66957
65572,122,329,68652
65573,122,329,71732
65574,122,329,71769
65575,122,329,72880
65576,122,329,75287
65577,122,329,76270
65578,122,329,75818
65579,122,329,77264
65580,122,329,77356
65581,122,329,77745
65582,122,329,78165
65583,122,329,77428
65584,122,329,78764
65585,122,329,78651
65586,122,329,78768
65587,122,329,84643
65588,122,329,86023
65589,122,909,178
65590,122,909,1398
65591,122,909,3302
65592,122,909,4480
65593,122,909,5880
65594,122,909,9711
65595,122,909,11198
65596,122,909,13154
65597,122,909,13495
65598,122,909,15075
65599,122,909,15949
65600,122,909,19516
65601,122,909,19985
65602,122,909,20836
65603,122,909,20944
65604,122,909,21268
65605,122,909,21955
65606,122,909,25758
65607,122,909,25538
65608,122,909,25401
65609,122,909,25930
65610,122,909,25225
65611,122,909,25332
65612,122,909,26684
65613,122,909,26105
65614,122,909,26777
65615,122,909,26835
65616,122,909,26190
65617,122,909,27095
65618,122,909,27083
65619,122,909,27664
65620,122,909,27267
65621,122,909,27315
65622,122,909,27240
65623,122,909,27642
65624,122,909,27426
65625,122,909,27456
65626,122,909,28389
65627,122,909,28070
65628,122,909,28777
65629,122,909,28705
65630,122,909,28797
65631,122,909,28136
65632,122,909,27907
65633,122,909,29674
65634,122,909,29625
65635,122,909,29284
65636,122,909,29690
65637,122,909,30049
65638,122,909,30502
65639,122,909,30542
65640,122,909,30027
65641,122,909,30543
65642,122,909,30133
65643,122,909,30212
65644,122,909,30325
65645,122,909,31295
65646,122,909,31185
65647,122,909,31373
65648,122,909,31167
65649,122,909,30703
65650,122,909,31207
65651,122,909,30866
65652,122,909,30749
65653,122,909,31256
65654,122,909,32373
65655,122,909,32176
65656,122,909,32116
65657,122,909,31695
65658,122,909,31901
65659,122,909,31555
65660,122,909,31650
65661,122,909,31585
65662,122,909,32003
65663,122,909,31758
65664,122,909,34186
65665,122,909,33917
65666,122,909,34670
65667,122,909,34639
65668,122,909,35875
65669,122,909,35725
65670,122,909,35198
65671,122,909,36642
65672,122,909,36670
65673,122,909,36012
65674,122,909,36273
65675,122,909,36248
65676,122,909,36869
65677,122,909,36672
65678,122,909,37166
65679,122,909,37129
65680,122,909,37154
65681,122,909,39094
65682,122,909,39513
65683,122,909,40296
65684,122,909,39962
65685,122,909,39623
65686,122,909,40035
65687,122,909,40822
65688,122,909,42096
65689,122,909,42932
65690,122,909,44044
65691,122,909,43793
65692,122,909,44092
65693,122,909,44544
65694,122,909,44217
65695,122,909,44593
65696,122,909,44745
65697,122,909,44593
65698,122,909,45695
65699,122,909,45631
65700,122,909,45624
65701,122,909,46798
65702,122,909,46554
65703,122,909,47047
65704,122,909,47994
65705,122,909,48821
65706,122,909,49036
65707,122,909,49799
65708,122,909,50029
65709,122,909,50397
65710,122,909,51037
65711,122,909,51216
65712,122,909,51063
65713,122,909,51127
65714,122,909,51185
65715,122,909,51989
65716,122,909,51908
65717,122,909,51882
65718,122,909,51950
65719,122,909,52863
65720,122,909,53776
65721,122,909,53468
65722,122,909,54355
65723,122,909,54015
65724,122,909,54064
65725,122,909,56544
65726,122,909,57140
65727,122,909,57305
65728,122,909,56992
65729,122,909,57117
65730,122,909,57449
65731,122,909,58106
65732,122,909,58038
65733,122,909,57791
65734,122,909,58004
65735,122,909,57733
65736,122,909,57664
65737,122,909,58928
65738,122,909,58663
65739,122,909,59030
65740,122,909,59380
65741,122,909,58735
65742,122,909,58540
65743,122,909,59361
65744,122,909,58700
65745,122,909,58528
65746,122,909,58545
65747,122,909,59438
65748,122,909,59679
65749,122,909,59546
65750,122,909,60626
65751,122,909,60502
65752,122,909,61701
65753,122,909,61295
65754,122,909,61878
65755,122,909,62403
65756,122,909,62153
65757,122,909,62310
65758,122,909,62567
65759,122,909,62349
65760,122,909,62800
65761,122,909,62229
65762,122,909,62390
65763,122,909,63827
65764,122,909,63871
65765,122,909,63158
65766,122,909,63852
65767,122,909,63363
65768,122,909,63011
65769,122,909,63408
65770,122,909,63000
65771,122,909,64296
65772,122,909,64128
65773,122,909,64794
65774,122,909,64365
65775,122,909,64786
65776,122,909,64358
65777,122,909,65712
65778,122,909,66168
65779,122,909,66706
65780,122,909,66632
65781,122,909,67631
65782,122,909,67562
65783,122,909,68045
65784,122,909,67670
65785,122,909,68325
65786,122,909,68909
65787,122,909,68622
65788,122,909,68864
65789,122,909,70846
65790,122,909,70228
65791,122,909,72499
65792,122,909,73058
65793,122,909,73669
65794,122,909,73928
65795,122,909,75390
65796,122,909,75501
65797,122,909,75196
65798,122,909,75815
65799,122,909,77010
65800,122,909,77851
65801,122,909,78947
65802,122,909,78484
65803,122,909,82748
65804,122,909,82178
65805,122,909,85489
65806,122,909,85497
65807,122,913,477
65808,122,913,1746
65809,122,913,1828
65810,122,913,2905
65811,122,913,3273
65812,122,913,3707
65813,122,913,7513
65814,122,913,8491
65815,122,913,9508
65816,122,913,11987
65817,122,913,11998
65818,122,913,12928
65819,122,913,13274
65820,122,913,15515
65821,122,913,17477
65822,122,913,18136
65823,122,913,19919
65824,122,913,21899
65825,122,913,22520
65826,122,913,24264
65827,122,913,25603
65828,122,913,26068
65829,122,913,25279
65830,122,913,25730
65831,122,913,26325
65832,122,913,26660
65833,122,913,26133
65834,122,913,26100
65835,122,913,27738
65836,122,913,27734
65837,122,913,27817
65838,122,913,27677
65839,122,913,27499
65840,122,913,27308
65841,122,913,27858
65842,122,913,28730
65843,122,913,28694
65844,122,913,28688
65845,122,913,28166
65846,122,913,28271
65847,122,913,28487
65848,122,913,27915
65849,122,913,28139
65850,122,913,28275
65851,122,913,28572
65852,122,913,28331
65853,122,913,28354
65854,122,913,29247
65855,122,913,29057
65856,122,913,29115
65857,122,913,29699
65858,122,913,28894
65859,122,913,29382
65860,122,913,28933
65861,122,913,30519
65862,122,913,29877
65863,122,913,30287
65864,122,913,30287
65865,122,913,30136
65866,122,913,29840
65867,122,913,30023
65868,122,913,31175
65869,122,913,30711
65870,122,913,30879
65871,122,913,31126
65872,122,913,31451
65873,122,913,30837
65874,122,913,31313
65875,122,913,31756
65876,122,913,31868
65877,122,913,31801
65878,122,913,32146
65879,122,913,32096
65880,122,913,34124
65881,122,913,36202
65882,122,913,36682
65883,122,913,37181
65884,122,913,38244
65885,122,913,38574
65886,122,913,37970
65887,122,913,38804
65888,122,913,39025
65889,122,913,39518
65890,122,913,38942
65891,122,913,39548
65892,122,913,39375
65893,122,913,39138
65894,122,913,40179
65895,122,913,39892
65896,122,913,40071
65897,122,913,40772
65898,122,913,40509
65899,122,913,41535
65900,122,913,43123
65901,122,913,42577
65902,122,913,43578
65903,122,913,43203
65904,122,913,43569
65905,122,913,44729
65906,122,913,45269
65907,122,913,46074
65908,122,913,46607
65909,122,913,46978
65910,122,913,47027
65911,122,913,47148
65912,122,913,48216
65913,122,913,49390
65914,122,913,50168
65915,122,913,49761
65916,122,913,49776
65917,122,913,49799
65918,122,913,50465
65919,122,913,50659
65920,122,913,50489
65921,122,913,50902
65922,122,913,52069
65923,122,913,52005
65924,122,913,52746
65925,122,913,53523
65926,122,913,53693
65927,122,913,53271
65928,122,913,53228
65929,122,913,54452
65930,122,913,55322
65931,122,913,55598
65932,122,913,55327
65933,122,913,55036
65934,122,913,56455
65935,122,913,56219
65936,122,913,56211
65937,122,913,55888
65938,122,913,56708
65939,122,913,57118
65940,122,913,57328
65941,122,913,57494
65942,122,913,57800
65943,122,913,58471
65944,122,913,58139
65945,122,913,57894
65946,122,913,58972
65947,122,913,59283
65948,122,913,58709
65949,122,913,58918
65950,122,913,58807
65951,122,913,58743
65952,122,913,59080
65953,122,913,59052
65954,122,913,59068
65955,122,913,59338
65956,122,913,59614
65957,122,913,59443
65958,122,913,59435
65959,122,913,60260
65960,122,913,60112
65961,122,913,60383
65962,122,913,60975
65963,122,913,60725
65964,122,913,61085
65965,122,913,61062
65966,122,913,60987
65967,122,913,60643
65968,122,913,60307
65969,122,913,60481
65970,122,913,61210
65971,122,913,61914
65972,122,913,61920
65973,122,913,61502
65974,122,913,61983
65975,122,913,61488
65976,122,913,62141
65977,122,913,62976
65978,122,913,62692
65979,122,913,62274
65980,122,913,62211
65981,122,913,62176
65982,122,913,62592
65983,122,913,63383
65984,122,913,63584
65985,122,913,63480
65986,122,913,63380
65987,122,913,63121
65988,122,913,63391
65989,122,913,64764
65990,122,913,64114
65991,122,913,65121
65992,122,913,65125
65993,122,913,67865
65994,122,913,69065
65995,122,913,69247
65996,122,913,68557
65997,122,913,68595
65998,122,913,70083
65999,122,913,70775
66000,122,913,70758
66001,122,913,71490
66002,122,913,72869
66003,122,913,73171
66004,122,913,73542
66005,122,913,73701
66006,122,913,73604
66007,122,913,73690
66008,122,913,73659
66009,122,913,74351
66010,122,913,74407
66011,122,913,74373
66012,122,913,74579
66013,122,913,73969
66014,122,913,75543
66015,122,913,75135
66016,122,913,75781
66017,122,913,76086
66018,122,913,77197
66019,122,913,76951
66020,122,913,78161
66021,122,913,77700
66022,122,913,80162
66023,122,913,81624
66024,122,913,81892
66025,122,918,559
66026,122,918,1099
66027,122,918,5209
66028,122,918,5979
66029,122,918,8090
66030,122,918,7537
66031,122,918,8566
66032,122,918,11289
66033,122,918,11858
66034,122,918,11806
66035,122,918,11939
66036,122,918,12889
66037,122,918,13768
66038,122,918,16035
66039,122,918,18153
66040,122,918,18499
66041,122,918,18166
66042,122,918,18095
66043,122,918,19875
66044,122,918,22102
66045,122,918,22624
66046,122,918,23666
66047,122,918,23770
66048,122,918,23503
66049,122,918,25756
66050,122,918,25525
66051,122,918,25446
66052,122,918,25856
66053,122,918,25679
66054,122,918,25999
66055,122,918,25964
66056,122,918,26899
66057,122,918,26262
66058,122,918,26462
66059,122,918,26241
66060,122,918,26868
66061,122,918,26784
66062,122,918,26669
66063,122,918,26273
66064,122,918,26704
66065,122,918,26896
66066,122,918,26316
66067,122,918,26342
66068,122,918,27897
66069,122,918,27212
66070,122,918,27450
66071,122,918,27059
66072,122,918,28591
66073,122,918,28282
66074,122,918,28008
66075,122,918,28225
66076,122,918,28329
66077,122,918,28675
66078,122,918,28823
66079,122,918,29531
66080,122,918,29251
66081,122,918,29020
66082,122,918,29368
66083,122,918,29770
66084,122,918,29791
66085,122,918,31125
66086,122,918,31118
66087,122,918,30681
66088,122,918,31031
66089,122,918,32123
66090,122,918,32202
66091,122,918,31504
66092,122,918,31932
66093,122,918,32017
66094,122,918,32394
66095,122,918,31676
66096,122,918,32799
66097,122,918,33932
66098,122,918,34218
66099,122,918,34836
66100,122,918,36656
66101,122,918,37580
66102,122,918,37636
66103,122,918,37167
66104,122,918,37426
66105,122,918,38040
66106,122,918,38351
66107,122,918,37922
66108,122,918,39561
66109,122,918,38815
66110,122,918,40844
66111,122,918,40844
66112,122,918,42939
66113,122,918,44320
66114,122,918,44623
66115,122,918,44906
66116,122,918,44826
66117,122,918,45889
66118,122,918,45113
66119,122,918,46548
66120,122,918,47587
66121,122,918,47667
66122,122,918,47718
66123,122,918,49781
66124,122,918,49894
66125,122,918,50722
66126,122,918,50977
66127,122,918,51958
66128,122,918,51323
66129,122,918,52092
66130,122,918,52035
66131,122,918,52665
66132,122,918,52440
66133,122,918,52798
66134,122,918,53441
66135,122,918,53192
66136,122,918,53604
66137,122,918,54176
66138,122,918,55724
66139,122,918,56390
66140,122,918,56582
66141,122,918,56411
66142,122,918,56113
66143,122,918,57028
66144,122,918,56807
66145,122,918,57825
66146,122,918,58002
66147,122,918,58835
66148,122,918,58519
66149,122,918,58812
66150,122,918,59638
66151,122,918,59816
66152,122,918,60303
66153,122,918,61116
66154,122,918,61738
66155,122,918,61661
66156,122,918,62092
66157,122,918,61641
66158,122,918,61479
66159,122,918,61211
66160,122,918,61282
66161,122,918,62072
66162,122,918,62076
66163,122,918,62034
66164,122,918,62513
66165,122,918,62726
66166,122,918,62677
66167,122,918,62144
66168,122,918,63746
66169,122,918,63425
66170,122,918,63146
66171,122,918,63684
66172,122,918,63370
66173,122,918,63764
66174,122,918,64089
66175,122,918,63989
66176,122,918,64321
66177,122,918,64001
66178,122,918,65123
66179,122,918,66507
66180,122,918,66266
66181,122,918,67467
66182,122,918,67361
66183,122,918,66995
66184,122,918,66866
66185,122,918,69585
66186,122,918,69721
66187,122,918,70889
66188,122,918,71903
66189,122,918,72290
66190,122,918,72119
66191,122,918,73387
66192,122,918,73369
66193,122,918,75531
66194,122,918,76258
66195,122,918,76394
66196,122,918,75825
66197,122,918,76612
66198,122,918,77607
66199,122,918,78434
66200,122,918,78388
66201,122,918,79103
66202,122,918,79057
66203,122,918,79455
66204,122,918,84879
66205,122,919,7503
66206,122,919,7410
66207,122,919,9364
66208,122,919,10280
66209,122,919,10228
66210,122,919,20470
66211,122,919,20930
66212,122,919,21816
66213,122,919,22366
66214,122,919,22667
66215,122,919,23927
66216,122,919,24158
66217,122,919,23830
66218,122,919,24444
66219,122,919,25363
66220,122,919,25538
66221,122,919,25759
66222,122,919,26469
66223,122,919,26718
66224,122,919,26626
66225,122,919,26101
66226,122,919,26382
66227,122,919,26306
66228,122,919,26599
66229,122,919,26371
66230,122,919,26110
66231,122,919,27490
66232,122,919,27157
66233,122,919,27830
66234,122,919,27392
66235,122,919,27107
66236,122,919,27556
66237,122,919,27173
66238,122,919,28394
66239,122,919,28172
66240,122,919,28255
66241,122,919,28425
66242,122,919,28326
66243,122,919,27920
66244,122,919,27924
66245,122,919,28099
66246,122,919,28060
66247,122,919,29239
66248,122,919,29547
66249,122,919,29011
66250,122,919,30571
66251,122,919,30216
66252,122,919,29904
66253,122,919,29773
66254,122,919,30054
66255,122,919,30846
66256,122,919,30846
66257,122,919,31367
66258,122,919,31134
66259,122,919,31494
66260,122,919,30766
66261,122,919,31412
66262,122,919,30849
66263,122,919,30998
66264,122,919,31287
66265,122,919,31457
66266,122,919,32253
66267,122,919,31500
66268,122,919,32217
66269,122,919,31806
66270,122,919,31985
66271,122,919,31993
66272,122,919,33156
66273,122,919,33055
66274,122,919,35007
66275,122,919,35482
66276,122,919,35495
66277,122,919,36621
66278,122,919,36809
66279,122,919,36535
66280,122,919,36746
66281,122,919,37065
66282,122,919,38237
66283,122,919,38213
66284,122,919,38545
66285,122,919,38610
66286,122,919,38385
66287,122,919,39554
66288,122,919,40134
66289,122,919,39776
66290,122,919,39959
66291,122,919,40949
66292,122,919,41137
66293,122,919,40837
66294,122,919,42024
66295,122,919,41458
66296,122,919,43078
66297,122,919,43770
66298,122,919,44767
66299,122,919,44749
66300,122,919,44935
66301,122,919,44956
66302,122,919,44247
66303,122,919,45325
66304,122,919,45697
66305,122,919,47541
66306,122,919,48045
66307,122,919,48854
66308,122,919,49771
66309,122,919,51042
66310,122,919,51731
66311,122,919,51524
66312,122,919,51327
66313,122,919,51810
66314,122,919,52381
66315,122,919,53459
66316,122,919,54110
66317,122,919,54893
66318,122,919,54405
66319,122,919,55029
66320,122,919,55126
66321,122,919,56065
66322,122,919,56282
66323,122,919,55900
66324,122,919,57005
66325,122,919,57548
66326,122,919,57439
66327,122,919,57224
66328,122,919,58127
66329,122,919,57654
66330,122,919,58084
66331,122,919,57910
66332,122,919,57751
66333,122,919,58790
66334,122,919,59280
66335,122,919,58653
66336,122,919,58658
66337,122,919,58816
66338,122,919,58835
66339,122,919,59595
66340,122,919,60299
66341,122,919,60358
66342,122,919,61063
66343,122,919,60514
66344,122,919,60993
66345,122,919,60529
66346,122,919,60301
66347,122,919,61699
66348,122,919,61243
66349,122,919,61313
66350,122,919,62489
66351,122,919,62165
66352,122,919,62950
66353,122,919,63272
66354,122,919,63294
66355,122,919,63641
66356,122,919,63594
66357,122,919,63800
66358,122,919,63886
66359,122,919,63804
66360,122,919,64324
66361,122,919,64206
66362,122,919,65328
66363,122,919,65960
66364,122,919,66934
66365,122,919,67987
66366,122,919,68945
66367,122,919,70039
66368,122,919,70205
66369,122,919,70447
66370,122,919,71480
66371,122,919,71561
66372,122,919,72670
66373,122,919,72850
66374,122,919,73717
66375,122,919,73062
66376,122,919,74248
66377,122,919,74924
66378,122,919,75694
66379,122,919,75876
66380,122,919,78187
66381,122,919,77695
66382,122,919,78194
66383,122,919,78714
66384,122,919,85804
66385,122,919,86226
66386,122,921,847
66387,122,921,4756
66388,122,921,10051
66389,122,921,17811
66390,122,921,18000
66391,122,921,20592
66392,122,921,21164
66393,122,921,21388
66394,122,921,22458
66395,122,921,21756
66396,122,921,22840
66397,122,921,24166
66398,122,921,24518
66399,122,921,25747
66400,122,921,25222
66401,122,921,25363
66402,122,921,26819
66403,122,921,26431
66404,122,921,26327
66405,122,921,26357
66406,122,921,26207
66407,122,921,26481
66408,122,921,26692
66409,122,921,27898
66410,122,921,27307
66411,122,921,27289
66412,122,921,27353
66413,122,921,27605
66414,122,921,27904
66415,122,921,28406
66416,122,921,28199
66417,122,921,27926
66418,122,921,28567
66419,122,921,29448
66420,122,921,28807
66421,122,921,29015
66422,122,921,29401
66423,122,921,29369
66424,122,921,29336
66425,122,921,29525
66426,122,921,30381
66427,122,921,30535
66428,122,921,29873
66429,122,921,30128
66430,122,921,30012
66431,122,921,30456
66432,122,921,31210
66433,122,921,31114
66434,122,921,31267
66435,122,921,31503
66436,122,921,31651
66437,122,921,31645
66438,122,921,31915
66439,122,921,31630
66440,122,921,31869
66441,122,921,32361
66442,122,921,32041
66443,122,921,32187
66444,122,921,32279
66445,122,921,32159
66446,122,921,32928
66447,122,921,33241
66448,122,921,32937
66449,122,921,33483
66450,122,921,33365
66451,122,921,34508
66452,122,921,35374
66453,122,921,35356
66454,122,921,35550
66455,122,921,36662
66456,122,921,36175
66457,122,921,36876
66458,122,921,36637
66459,122,921,36672
66460,122,921,36515
66461,122,921,37674
66462,122,921,36950
66463,122,921,37682
66464,122,921,38420
66465,122,921,37836
66466,122,921,39119
66467,122,921,39416
66468,122,921,40406
66469,122,921,39935
66470,122,921,40626
66471,122,921,43815
66472,122,921,43754
66473,122,921,43902
66474,122,921,43518
66475,122,921,43581
66476,122,921,44359
66477,122,921,44840
66478,122,921,45141
66479,122,921,45895
66480,122,921,45657
66481,122,921,46864
66482,122,921,47412
66483,122,921,47296
66484,122,921,47755
66485,122,921,48286
66486,122,921,47721
66487,122,921,48296
66488,122,921,48752
66489,122,921,49469
66490,122,921,51204
66491,122,921,51096
66492,122,921,50737
66493,122,921,50985
66494,122,921,52106
66495,122,921,52140
66496,122,921,51706
66497,122,921,51492
66498,122,921,51558
66499,122,921,52227
66500,122,921,52363
66501,122,921,53671
66502,122,921,53962
66503,122,921,54551
66504,122,921,54767
66505,122,921,54587
66506,122,921,55085
66507,122,921,55312
66508,122,921,55049
66509,122,921,55310
66510,122,921,55861
66511,122,921,56634
66512,122,921,55903
66513,122,921,57188
66514,122,921,57208
66515,122,921,56810
66516,122,921,56830
66517,122,921,57718
66518,122,921,58164
66519,122,921,57833
66520,122,921,58202
66521,122,921,58987
66522,122,921,59250
66523,122,921,59171
66524,122,921,58757
66525,122,921,58863
66526,122,921,59419
66527,122,921,60274
66528,122,921,60062
66529,122,921,59871
66530,122,921,60116
66531,122,921,60806
66532,122,921,61058
66533,122,921,60497
66534,122,921,61350
66535,122,921,61934
66536,122,921,61471
66537,122,921,61875
66538,122,921,61991
66539,122,921,62092
66540,122,921,62007
66541,122,921,62061
66542,122,921,61928
66543,122,921,62589
66544,122,921,62282
66545,122,921,62877
66546,122,921,62775
66547,122,921,62627
66548,122,921,63608
66549,122,921,63349
66550,122,921,63778
66551,122,921,63872
66552,122,921,63390
66553,122,921,63791
66554,122,921,63494
66555,122,921,64560
66556,122,921,64690
66557,122,921,64298
66558,122,921,64068
66559,122,921,64029
66560,122,921,64432
66561,122,921,66542
66562,122,921,66204
66563,122,921,66477
66564,122,921,67124
66565,122,921,66636
66566,122,921,68006
66567,122,921,68088
66568,122,921,68569
66569,122,921,68502
66570,122,921,70764
66571,122,921,71567
66572,122,921,72288
66573,122,921,73124
66574,122,921,73310
66575,122,921,73680
66576,122,921,74833
66577,122,921,75484
66578,122,921,76068
66579,122,921,77277
66580,122,921,77101
66581,122,921,77392
66582,122,921,78219
66583,122,921,77564
66584,122,921,78239
66585,122,921,78188
66586,122,921,79322
66587,122,921,84441
66588,122,922,75
66589,122,922,2431
66590,122,922,3552
66591,122,922,4002
66592,122,922,4122
66593,122,922,4499
66594,122,922,5433
66595,122,922,7113
66596,122,922,7628
66597,122,922,8061
66598,122,922,14518
66599,122,922,19962
66600,122,922,21011
66601,122,922,22348
66602,122,922,22904
66603,122,922,22953
66604,122,922,23212
66605,122,922,24076
66606,122,922,25120
66607,122,922,25614
66608,122,922,25753
66609,122,922,25877
66610,122,922,25377
66611,122,922,26099
66612,122,922,25957
66613,122,922,25312
66614,122,922,26179
66615,122,922,26108
66616,122,922,26564
66617,122,922,26186
66618,122,922,26435
66619,122,922,26666
66620,122,922,27894
66621,122,922,27885
66622,122,922,27395
66623,122,922,27023
66624,122,922,27931
66625,122,922,28111
66626,122,922,28257
66627,122,922,28423
66628,122,922,28538
66629,122,922,29142
66630,122,922,29431
66631,122,922,29300
66632,122,922,29214
66633,122,922,29481
66634,122,922,30090
66635,122,922,29879
66636,122,922,30315
66637,122,922,30290
66638,122,922,30340
66639,122,922,30169
66640,122,922,31255
66641,122,922,30833
66642,122,922,31215
66643,122,922,31149
66644,122,922,31007
66645,122,922,31005
66646,122,922,31916
66647,122,922,31975
66648,122,922,31754
66649,122,922,32278
66650,122,922,31536
66651,122,922,32129
66652,122,922,32286
66653,122,922,32064
66654,122,922,32167
66655,122,922,31921
66656,122,922,32058
66657,122,922,32810
66658,122,922,33040
66659,122,922,34167
66660,122,922,33689
66661,122,922,34375
66662,122,922,34881
66663,122,922,34470
66664,122,922,35124
66665,122,922,35993
66666,122,922,35146
66667,122,922,35364
66668,122,922,36302
66669,122,922,36366
66670,122,922,37366
66671,122,922,37453
66672,122,922,39409
66673,122,922,40337
66674,122,922,41261
66675,122,922,41399
66676,122,922,42081
66677,122,922,44070
66678,122,922,44621
66679,122,922,44371
66680,122,922,45424
66681,122,922,45287
66682,122,922,46789
66683,122,922,46540
66684,122,922,46905
66685,122,922,47364
66686,122,922,47712
66687,122,922,48440
66688,122,922,49118
66689,122,922,48735
66690,122,922,48958
66691,122,922,49826
66692,122,922,49702
66693,122,922,51445
66694,122,922,51504
66695,122,922,51585
66696,122,922,53087
66697,122,922,52419
66698,122,922,52239
66699,122,922,52882
66700,122,922,52592
66701,122,922,53266
66702,122,922,53216
66703,122,922,53596
66704,122,922,53993
66705,122,922,53742
66706,122,922,54107
66707,122,922,55315
66708,122,922,55647
66709,122,922,56128
66710,122,922,56081
66711,122,922,56619
66712,122,922,56597
66713,122,922,57568
66714,122,922,57193
66715,122,922,58371
66716,122,922,58039
66717,122,922,57834
66718,122,922,58412
66719,122,922,59353
66720,122,922,59023
66721,122,922,59181
66722,122,922,59459
66723,122,922,59760
66724,122,922,59648
66725,122,922,59972
66726,122,922,59987
66727,122,922,59508
66728,122,922,60042
66729,122,922,60245
66730,122,922,60852
66731,122,922,60761
66732,122,922,60378
66733,122,922,60818
66734,122,922,60969
66735,122,922,60426
66736,122,922,62047
66737,122,922,62089
66738,122,922,61731
66739,122,922,62149
66740,122,922,62712
66741,122,922,62268
66742,122,922,62760
66743,122,922,63195
66744,122,922,63489
66745,122,922,63224
66746,122,922,63807
66747,122,922,63712
66748,122,922,63815
66749,122,922,64355
66750,122,922,64592
66751,122,922,66097
66752,122,922,67355
66753,122,922,68047
66754,122,922,68784
66755,122,922,68808
66756,122,922,69712
66757,122,922,69840
66758,122,922,69389
66759,122,922,70702
66760,122,922,70223
66761,122,922,71820
66762,122,922,71143
66763,122,922,72067
66764,122,922,72575
66765,122,922,74560
66766,122,922,75421
66767,122,922,76349
66768,122,922,76816
66769,122,922,77039
66770,122,922,77954
66771,122,922,77971
66772,122,922,78743
66773,122,922,81409
66774,122,922,84821
66775,122,925,1708
66776,122,925,11307
66777,122,925,18631
66778,122,925,19787
66779,122,925,19297
66780,122,925,21873
66781,122,925,21760
66782,122,925,22253
66783,122,925,24477
66784,122,925,25795
66785,122,925,26040
66786,122,925,25488
66787,122,925,26251
66788,122,925,26259
66789,122,925,26711
66790,122,925,26408
66791,122,925,26370
66792,122,925,26961
66793,122,925,26598
66794,122,925,26145
66795,122,925,26430
66796,122,925,27569
66797,122,925,28593
66798,122,925,28431
66799,122,925,27926
66800,122,925,28371
66801,122,925,29062
66802,122,925,29262
66803,122,925,29251
66804,122,925,28899
66805,122,925,28974
66806,122,925,30510
66807,122,925,30262
66808,122,925,29850
66809,122,925,30585
66810,122,925,29929
66811,122,925,29818
66812,122,925,29899
66813,122,925,31050
66814,122,925,31214
66815,122,925,31208
66816,122,925,32160
66817,122,925,32040
66818,122,925,32259
66819,122,925,32070
66820,122,925,32111
66821,122,925,32129
66822,122,925,33085
66823,122,925,33626
66824,122,925,35139
66825,122,925,36035
66826,122,925,36461
66827,122,925,37063
66828,122,925,37317
66829,122,925,37926
66830,122,925,38295
66831,122,925,38247
66832,122,925,39245
66833,122,925,38732
66834,122,925,38941
66835,122,925,39637
66836,122,925,40841
66837,122,925,40930
66838,122,925,40877
66839,122,925,40527
66840,122,925,41099
66841,122,925,42185
66842,122,925,41958
66843,122,925,42680
66844,122,925,42961
66845,122,925,43566
66846,122,925,44434
66847,122,925,44975
66848,122,925,44934
66849,122,925,44171
66850,122,925,45485
66851,122,925,45720
66852,122,925,46011
66853,122,925,47454
66854,122,925,47239
66855,122,925,47786
66856,122,925,49360
66857,122,925,49211
66858,122,925,50775
66859,122,925,50734
66860,122,925,50610
66861,122,925,51015
66862,122,925,50841
66863,122,925,51126
66864,122,925,52493
66865,122,925,53085
66866,122,925,53313
66867,122,925,53825
66868,122,925,53116
